============================================================
  Generated by:           Genus(TM) Synthesis Solution 18.10-p003_1
  Generated on:           Dec 08 2022  01:56:14 pm
  Module:                 uart_top
  Operating conditions:   PVT_0P9V_125C 
  Interconnect mode:      global
  Area mode:              physical library
============================================================


 	 External Delays & Exceptions
	 ---------------------------- 
                                           Rise      Fall                  Ext Delay                Exception  
            Port             Dir  Clock   Delay     Delay                   Object                 Object/Type 
 tx_parallel_data_in_a[14]   in   clk_a    6000.0    6000.0  in_del_294_1                                  N/A 
 tx_parallel_data_in_a[13]   in   clk_a    6000.0    6000.0  in_del_295_1                                  N/A 
 tx_parallel_data_in_a[12]   in   clk_a    6000.0    6000.0  in_del_296_1                                  N/A 
 tx_parallel_data_in_a[11]   in   clk_a    6000.0    6000.0  in_del_297_1                                  N/A 
 tx_parallel_data_in_a[10]   in   clk_a    6000.0    6000.0  in_del_298_1                                  N/A 
 tx_parallel_data_in_a[9]    in   clk_a    6000.0    6000.0  in_del_299_1                                  N/A 
 tx_parallel_data_in_a[8]    in   clk_a    6000.0    6000.0  in_del_300_1                                  N/A 
 tx_parallel_data_in_a[7]    in   clk_a    6000.0    6000.0  in_del_301_1                                  N/A 
 tx_parallel_data_in_a[6]    in   clk_a    6000.0    6000.0  in_del_302_1                                  N/A 
 tx_parallel_data_in_a[5]    in   clk_a    6000.0    6000.0  in_del_303_1                                  N/A 
 tx_parallel_data_in_a[4]    in   clk_a    6000.0    6000.0  in_del_304_1                                  N/A 
 tx_parallel_data_in_a[3]    in   clk_a    6000.0    6000.0  in_del_305_1                                  N/A 
 tx_parallel_data_in_a[2]    in   clk_a    6000.0    6000.0  in_del_306_1                                  N/A 
 tx_parallel_data_in_a[1]    in   clk_a    6000.0    6000.0  in_del_307_1                                  N/A 
 tx_parallel_data_in_a[0]    in   clk_a    6000.0    6000.0  in_del_308_1                                  N/A 
 tx_data_wr_enable_in_a      in   clk_a    6000.0    6000.0  in_del_309_1                                  N/A 
 rx_data_rd_enable_in_a      in   clk_a    6000.0    6000.0  in_del_310_1                                  N/A 
 clk_b                       in   clk_b       0.0  no_value  create_clock_delay_domain_1_clk_b_R_0         N/A 
                                  clk_b  no_value       0.0  create_clock_delay_domain_1_clk_b_F_0             
 reset_b                     in   N/A         N/A       N/A  N/A                                           N/A 
 tx_parallel_data_in_b[31]   in   clk_b    6000.0    6000.0  in_del_311_1                                  N/A 
 tx_parallel_data_in_b[30]   in   clk_b    6000.0    6000.0  in_del_312_1                                  N/A 
 tx_parallel_data_in_b[29]   in   clk_b    6000.0    6000.0  in_del_313_1                                  N/A 
 tx_parallel_data_in_b[28]   in   clk_b    6000.0    6000.0  in_del_314_1                                  N/A 
 tx_parallel_data_in_b[27]   in   clk_b    6000.0    6000.0  in_del_315_1                                  N/A 
 tx_parallel_data_in_b[26]   in   clk_b    6000.0    6000.0  in_del_316_1                                  N/A 
 tx_parallel_data_in_b[25]   in   clk_b    6000.0    6000.0  in_del_317_1                                  N/A 
 tx_parallel_data_in_b[24]   in   clk_b    6000.0    6000.0  in_del_318_1                                  N/A 
 tx_parallel_data_in_b[23]   in   clk_b    6000.0    6000.0  in_del_319_1                                  N/A 
 tx_parallel_data_in_b[22]   in   clk_b    6000.0    6000.0  in_del_320_1                                  N/A 
 tx_parallel_data_in_b[21]   in   clk_b    6000.0    6000.0  in_del_321_1                                  N/A 
 tx_parallel_data_in_b[20]   in   clk_b    6000.0    6000.0  in_del_322_1                                  N/A 
 tx_parallel_data_in_b[19]   in   clk_b    6000.0    6000.0  in_del_323_1                                  N/A 
 tx_parallel_data_in_b[18]   in   clk_b    6000.0    6000.0  in_del_324_1                                  N/A 
 tx_parallel_data_in_b[17]   in   clk_b    6000.0    6000.0  in_del_325_1                                  N/A 
 tx_parallel_data_in_b[16]   in   clk_b    6000.0    6000.0  in_del_326_1                                  N/A 
 tx_parallel_data_in_b[15]   in   clk_b    6000.0    6000.0  in_del_327_1                                  N/A 
 tx_parallel_data_in_b[14]   in   clk_b    6000.0    6000.0  in_del_328_1                                  N/A 
 tx_parallel_data_in_b[13]   in   clk_b    6000.0    6000.0  in_del_329_1                                  N/A 
 tx_parallel_data_in_b[12]   in   clk_b    6000.0    6000.0  in_del_330_1                                  N/A 
 tx_parallel_data_in_b[11]   in   clk_b    6000.0    6000.0  in_del_331_1                                  N/A 
 tx_parallel_data_in_b[10]   in   clk_b    6000.0    6000.0  in_del_332_1                                  N/A 
 tx_parallel_data_in_b[9]    in   clk_b    6000.0    6000.0  in_del_333_1                                  N/A 
 tx_parallel_data_in_b[8]    in   clk_b    6000.0    6000.0  in_del_334_1                                  N/A 
 tx_parallel_data_in_b[7]    in   clk_b    6000.0    6000.0  in_del_335_1                                  N/A 
 tx_parallel_data_in_b[6]    in   clk_b    6000.0    6000.0  in_del_336_1                                  N/A 
 tx_parallel_data_in_b[5]    in   clk_b    6000.0    6000.0  in_del_337_1                                  N/A 
 tx_parallel_data_in_b[4]    in   clk_b    6000.0    6000.0  in_del_338_1                                  N/A 
 tx_parallel_data_in_b[3]    in   clk_b    6000.0    6000.0  in_del_339_1                                  N/A 
 tx_parallel_data_in_b[2]    in   clk_b    6000.0    6000.0  in_del_340_1                                  N/A 
 tx_parallel_data_in_b[1]    in   clk_b    6000.0    6000.0  in_del_341_1                                  N/A 
 tx_parallel_data_in_b[0]    in   clk_b    6000.0    6000.0  in_del_342_1                                  N/A 
 tx_data_wr_enable_in_b      in   clk_b    6000.0    6000.0  in_del_343_1                                  N/A 
 rx_data_rd_enable_in_b      in   clk_b    6000.0    6000.0  in_del_344_1                                  N/A 
 tx_busy_out_a               out  clk_a    6000.0    6000.0  ou_del_345_1                                  N/A 
 rx_full_a                   out  clk_b    6000.0    6000.0  ou_del_382_1                                  N/A 
 rx_parallel_data_out_a[31]  out  clk_a    6000.0    6000.0  ou_del_347_1                                  N/A 
 rx_parallel_data_out_a[30]  out  clk_a    6000.0    6000.0  ou_del_348_1                                  N/A 
 rx_parallel_data_out_a[29]  out  clk_a    6000.0    6000.0  ou_del_349_1                                  N/A 
 rx_parallel_data_out_a[28]  out  clk_a    6000.0    6000.0  ou_del_350_1                                  N/A 
 rx_parallel_data_out_a[27]  out  clk_a    6000.0    6000.0  ou_del_351_1                                  N/A 
 rx_parallel_data_out_a[26]  out  clk_a    6000.0    6000.0  ou_del_352_1                                  N/A 
 rx_parallel_data_out_a[25]  out  clk_a    6000.0    6000.0  ou_del_353_1                                  N/A 
 rx_parallel_data_out_a[24]  out  clk_a    6000.0    6000.0  ou_del_354_1                                  N/A 
 rx_parallel_data_out_a[23]  out  clk_a    6000.0    6000.0  ou_del_355_1                                  N/A 
 rx_parallel_data_out_a[22]  out  clk_a    6000.0    6000.0  ou_del_356_1                                  N/A 
 rx_parallel_data_out_a[21]  out  clk_a    6000.0    6000.0  ou_del_357_1                                  N/A 
 rx_parallel_data_out_a[20]  out  clk_a    6000.0    6000.0  ou_del_358_1                                  N/A 
 rx_parallel_data_out_a[19]  out  clk_a    6000.0    6000.0  ou_del_359_1                                  N/A 
 rx_parallel_data_out_a[18]  out  clk_a    6000.0    6000.0  ou_del_360_1                                  N/A 
 rx_parallel_data_out_a[17]  out  clk_a    6000.0    6000.0  ou_del_361_1                                  N/A 
 rx_parallel_data_out_a[16]  out  clk_a    6000.0    6000.0  ou_del_362_1                                  N/A 
 rx_parallel_data_out_a[15]  out  clk_a    6000.0    6000.0  ou_del_363_1                                  N/A 
 rx_parallel_data_out_a[14]  out  clk_a    6000.0    6000.0  ou_del_364_1                                  N/A 
 rx_parallel_data_out_a[13]  out  clk_a    6000.0    6000.0  ou_del_365_1                                  N/A 
 rx_parallel_data_out_a[12]  out  clk_a    6000.0    6000.0  ou_del_366_1                                  N/A 
 rx_parallel_data_out_a[11]  out  clk_a    6000.0    6000.0  ou_del_367_1                                  N/A 
 rx_parallel_data_out_a[10]  out  clk_a    6000.0    6000.0  ou_del_368_1                                  N/A 
 rx_parallel_data_out_a[9]   out  clk_a    6000.0    6000.0  ou_del_369_1                                  N/A 
 rx_parallel_data_out_a[8]   out  clk_a    6000.0    6000.0  ou_del_370_1                                  N/A 
 rx_parallel_data_out_a[7]   out  clk_a    6000.0    6000.0  ou_del_371_1                                  N/A 
 rx_parallel_data_out_a[6]   out  clk_a    6000.0    6000.0  ou_del_372_1                                  N/A 
 rx_parallel_data_out_a[5]   out  clk_a    6000.0    6000.0  ou_del_373_1                                  N/A 
 rx_parallel_data_out_a[4]   out  clk_a    6000.0    6000.0  ou_del_374_1                                  N/A 
 rx_parallel_data_out_a[3]   out  clk_a    6000.0    6000.0  ou_del_375_1                                  N/A 
 rx_parallel_data_out_a[2]   out  clk_a    6000.0    6000.0  ou_del_376_1                                  N/A 
 rx_parallel_data_out_a[1]   out  clk_a    6000.0    6000.0  ou_del_377_1                                  N/A 
 rx_parallel_data_out_a[0]   out  clk_a    6000.0    6000.0  ou_del_378_1                                  N/A 
 rx_parity_error_a           out  clk_a    6000.0    6000.0  ou_del_379_1                                  N/A 
 rx_stop_bit_error_a         out  clk_a    6000.0    6000.0  ou_del_380_1                                  N/A 
 tx_busy_out_b               out  clk_b    6000.0    6000.0  ou_del_381_1                                  N/A 
 rx_full_b                   out  N/A         N/A       N/A  N/A                                           N/A 
 rx_parallel_data_out_b[31]  out  clk_b    6000.0    6000.0  ou_del_383_1                                  N/A 
 rx_parallel_data_out_b[30]  out  clk_b    6000.0    6000.0  ou_del_384_1                                  N/A 
 rx_parallel_data_out_b[29]  out  clk_b    6000.0    6000.0  ou_del_385_1                                  N/A 
 rx_parallel_data_out_b[28]  out  clk_b    6000.0    6000.0  ou_del_386_1                                  N/A 
 rx_parallel_data_out_b[27]  out  clk_b    6000.0    6000.0  ou_del_387_1                                  N/A 
 rx_parallel_data_out_b[26]  out  clk_b    6000.0    6000.0  ou_del_388_1                                  N/A 
 rx_parallel_data_out_b[25]  out  clk_b    6000.0    6000.0  ou_del_389_1                                  N/A 
 rx_parallel_data_out_b[24]  out  clk_b    6000.0    6000.0  ou_del_390_1                                  N/A 
 rx_parallel_data_out_b[23]  out  clk_b    6000.0    6000.0  ou_del_391_1                                  N/A 
 rx_parallel_data_out_b[22]  out  clk_b    6000.0    6000.0  ou_del_392_1                                  N/A 
 rx_parallel_data_out_b[21]  out  clk_b    6000.0    6000.0  ou_del_393_1                                  N/A 
 rx_parallel_data_out_b[20]  out  clk_b    6000.0    6000.0  ou_del_394_1                                  N/A 
 rx_parallel_data_out_b[19]  out  clk_b    6000.0    6000.0  ou_del_395_1                                  N/A 
 rx_parallel_data_out_b[18]  out  clk_b    6000.0    6000.0  ou_del_396_1                                  N/A 
 rx_parallel_data_out_b[17]  out  clk_b    6000.0    6000.0  ou_del_397_1                                  N/A 
 rx_parallel_data_out_b[16]  out  clk_b    6000.0    6000.0  ou_del_398_1                                  N/A 
 rx_parallel_data_out_b[15]  out  clk_b    6000.0    6000.0  ou_del_399_1                                  N/A 
 rx_parallel_data_out_b[14]  out  clk_b    6000.0    6000.0  ou_del_400_1                                  N/A 
 rx_parallel_data_out_b[13]  out  clk_b    6000.0    6000.0  ou_del_401_1                                  N/A 
 rx_parallel_data_out_b[12]  out  clk_b    6000.0    6000.0  ou_del_402_1                                  N/A 
 rx_parallel_data_out_b[11]  out  clk_b    6000.0    6000.0  ou_del_403_1                                  N/A 
 rx_parallel_data_out_b[10]  out  clk_b    6000.0    6000.0  ou_del_404_1                                  N/A 
 rx_parallel_data_out_b[9]   out  clk_b    6000.0    6000.0  ou_del_405_1                                  N/A 
 rx_parallel_data_out_b[8]   out  clk_b    6000.0    6000.0  ou_del_406_1                                  N/A 
 rx_parallel_data_out_b[7]   out  clk_b    6000.0    6000.0  ou_del_407_1                                  N/A 
 rx_parallel_data_out_b[6]   out  clk_b    6000.0    6000.0  ou_del_408_1                                  N/A 
 rx_parallel_data_out_b[5]   out  clk_b    6000.0    6000.0  ou_del_409_1                                  N/A 
 rx_parallel_data_out_b[4]   out  clk_b    6000.0    6000.0  ou_del_410_1                                  N/A 
 rx_parallel_data_out_b[3]   out  clk_b    6000.0    6000.0  ou_del_411_1                                  N/A 
 rx_parallel_data_out_b[2]   out  clk_b    6000.0    6000.0  ou_del_412_1                                  N/A 
 rx_parallel_data_out_b[1]   out  clk_b    6000.0    6000.0  ou_del_413_1                                  N/A 
 rx_parallel_data_out_b[0]   out  clk_b    6000.0    6000.0  ou_del_414_1                                  N/A 
 rx_parity_error_b           out  clk_b    6000.0    6000.0  ou_del_415_1                                  N/A 
 rx_stop_bit_error_b         out  clk_b    6000.0    6000.0  ou_del_416_1                                  N/A 


 	 External Loads 
	 -------------- 
                                      Pin      Wire Fanout 
            Port             Dir      Cap      Cap   Load  
-----------------------------------------------------------
 clk_a                       in          30.6   0.0        
 reset_a                     in   38.0r/36.6f  73.2        
 tx_parallel_data_in_a[31]   in           0.2   1.6        
 tx_parallel_data_in_a[30]   in           0.4   1.6        
 tx_parallel_data_in_a[29]   in           0.4   1.6        
 tx_parallel_data_in_a[28]   in           0.4   1.6        
 tx_parallel_data_in_a[27]   in           0.4   1.6        
 tx_parallel_data_in_a[26]   in           0.4   1.6        
 tx_parallel_data_in_a[25]   in           0.4   1.6        
 tx_parallel_data_in_a[24]   in           0.4   1.6        
 tx_parallel_data_in_a[23]   in           0.4   1.6        
 tx_parallel_data_in_a[22]   in           0.4   1.6        
 tx_parallel_data_in_a[21]   in           0.4   1.6        
 tx_parallel_data_in_a[20]   in           0.4   1.6        
 tx_parallel_data_in_a[19]   in           0.4   1.6        
 tx_parallel_data_in_a[18]   in           0.4   1.6        
 tx_parallel_data_in_a[17]   in           0.4   1.6        
 tx_parallel_data_in_a[16]   in           0.4   1.6        
 tx_parallel_data_in_a[15]   in           0.4   1.6        
 tx_parallel_data_in_a[14]   in           0.4   1.6        
 tx_parallel_data_in_a[13]   in           0.4   1.6        
 tx_parallel_data_in_a[12]   in           0.4   1.6        
 tx_parallel_data_in_a[11]   in           0.4   1.6        
 tx_parallel_data_in_a[10]   in           0.4   1.6        
 tx_parallel_data_in_a[9]    in           0.4   1.6        
 tx_parallel_data_in_a[8]    in           0.4   1.6        
 tx_parallel_data_in_a[7]    in           0.4   1.6        
 tx_parallel_data_in_a[6]    in           0.4   1.6        
 tx_parallel_data_in_a[5]    in           0.4   1.6        
 tx_parallel_data_in_a[4]    in           0.4   1.6        
 tx_parallel_data_in_a[3]    in           0.4   1.6        
 tx_parallel_data_in_a[2]    in           0.4   1.6        
 tx_parallel_data_in_a[1]    in           0.4   1.6        
 tx_parallel_data_in_a[0]    in           0.4   1.6        
 tx_data_wr_enable_in_a      in     2.7r/2.2f   7.1        
 rx_data_rd_enable_in_a      in     0.8r/0.7f   1.6        
 clk_b                       in          30.6   0.0        
 reset_b                     in   38.0r/36.6f  73.2        
 tx_parallel_data_in_b[31]   in           0.2   1.6        
 tx_parallel_data_in_b[30]   in           0.4   1.6        
 tx_parallel_data_in_b[29]   in           0.4   1.6        
 tx_parallel_data_in_b[28]   in           0.4   1.6        
 tx_parallel_data_in_b[27]   in           0.4   1.6        
 tx_parallel_data_in_b[26]   in           0.4   1.6        
 tx_parallel_data_in_b[25]   in           0.4   1.6        
 tx_parallel_data_in_b[24]   in           0.4   1.6        
 tx_parallel_data_in_b[23]   in           0.4   1.6        
 tx_parallel_data_in_b[22]   in           0.4   1.6        
 tx_parallel_data_in_b[21]   in           0.4   1.6        
 tx_parallel_data_in_b[20]   in           0.4   1.6        
 tx_parallel_data_in_b[19]   in           0.4   1.6        
 tx_parallel_data_in_b[18]   in           0.4   1.6        
 tx_parallel_data_in_b[17]   in           0.4   1.6        
 tx_parallel_data_in_b[16]   in           0.4   1.6        
 tx_parallel_data_in_b[15]   in           0.4   1.6        
 tx_parallel_data_in_b[14]   in           0.4   1.6        
 tx_parallel_data_in_b[13]   in           0.4   1.6        
 tx_parallel_data_in_b[12]   in           0.4   1.6        
 tx_parallel_data_in_b[11]   in           0.4   1.6        
 tx_parallel_data_in_b[10]   in           0.4   1.6        
 tx_parallel_data_in_b[9]    in           0.4   1.6        
 tx_parallel_data_in_b[8]    in           0.4   1.6        
 tx_parallel_data_in_b[7]    in           0.4   1.6        
 tx_parallel_data_in_b[6]    in           0.4   1.6        
 tx_parallel_data_in_b[5]    in           0.4   1.6        
 tx_parallel_data_in_b[4]    in           0.4   1.6        
 tx_parallel_data_in_b[3]    in           0.4   1.6        
 tx_parallel_data_in_b[2]    in           0.4   1.6        
 tx_parallel_data_in_b[1]    in           0.4   1.6        
 tx_parallel_data_in_b[0]    in           0.4   1.6        
 tx_data_wr_enable_in_b      in     2.7r/2.2f   7.1        
 rx_data_rd_enable_in_b      in     0.8r/0.7f   1.6        
 tx_busy_out_a               out       5200.0   1.6    2.0 
 rx_full_a                   out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[31]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[30]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[29]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[28]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[27]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[26]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[25]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[24]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[23]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[22]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[21]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[20]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[19]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[18]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[17]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[16]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[15]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[14]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[13]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[12]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[11]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[10]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[9]   out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[8]   out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[7]   out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[6]   out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[5]   out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[4]   out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[3]   out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[2]   out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[1]   out       5200.0   1.6    2.0 
 rx_parallel_data_out_a[0]   out       5200.0   1.6    2.0 
 rx_parity_error_a           out       5200.0   1.6    2.0 
 rx_stop_bit_error_a         out       5200.0   1.6    2.0 
 tx_busy_out_b               out       5200.0   1.6    2.0 
 rx_full_b                   out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[31]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[30]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[29]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[28]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[27]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[26]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[25]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[24]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[23]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[22]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[21]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[20]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[19]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[18]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[17]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[16]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[15]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[14]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[13]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[12]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[11]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[10]  out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[9]   out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[8]   out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[7]   out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[6]   out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[5]   out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[4]   out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[3]   out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[2]   out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[1]   out       5200.0   1.6    2.0 
 rx_parallel_data_out_b[0]   out       5200.0   1.6    2.0 
 rx_parity_error_b           out       5200.0   1.6    2.0 
 rx_stop_bit_error_b         out       5200.0   1.6    2.0 


 	 External Driver/Slew
	 -------------------- 
                                 External External                   Timing 
                                  Driver   Driver    Slew     Slew    Case   Ideal  
            Port             Dir Max-Rise Max-Fall Max-Rise Max-Fall  Value  Driver 
------------------------------------------------------------------------------------
 clk_a                       in                         0.0      0.0         false  
 reset_a                     in                         0.0      0.0         false  
 tx_parallel_data_in_a[31]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[30]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[29]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[28]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[27]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[26]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[25]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[24]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[23]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[22]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[21]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[20]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[19]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[18]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[17]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[16]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[15]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[14]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[13]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[12]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[11]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[10]   in                         0.0      0.0         false  
 tx_parallel_data_in_a[9]    in                         0.0      0.0         false  
 tx_parallel_data_in_a[8]    in                         0.0      0.0         false  
 tx_parallel_data_in_a[7]    in                         0.0      0.0         false  
 tx_parallel_data_in_a[6]    in                         0.0      0.0         false  
 tx_parallel_data_in_a[5]    in                         0.0      0.0         false  
 tx_parallel_data_in_a[4]    in                         0.0      0.0         false  
 tx_parallel_data_in_a[3]    in                         0.0      0.0         false  
 tx_parallel_data_in_a[2]    in                         0.0      0.0         false  
 tx_parallel_data_in_a[1]    in                         0.0      0.0         false  
 tx_parallel_data_in_a[0]    in                         0.0      0.0         false  
 tx_data_wr_enable_in_a      in                         0.0      0.0         false  
 rx_data_rd_enable_in_a      in                         0.0      0.0         false  
 clk_b                       in                         0.0      0.0         false  
 reset_b                     in                         0.0      0.0         false  
 tx_parallel_data_in_b[31]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[30]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[29]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[28]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[27]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[26]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[25]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[24]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[23]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[22]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[21]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[20]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[19]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[18]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[17]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[16]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[15]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[14]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[13]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[12]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[11]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[10]   in                         0.0      0.0         false  
 tx_parallel_data_in_b[9]    in                         0.0      0.0         false  
 tx_parallel_data_in_b[8]    in                         0.0      0.0         false  
 tx_parallel_data_in_b[7]    in                         0.0      0.0         false  
